SYSET	Word	W1	W2	DEF_SYNT
112429942	Aletris	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NP (JJ bitter-rooted)(NNS herbs))(PP (IN of)(NP (NP (JJ eastern)(NNP North)(NNP America))(CC and)(NP (NNP Asia))))))))# 
112433429	shallot	aggregate	bulb	 (S1 (NP (NP (JJ aggregate)(NN bulb))(PP (IN of)(NP (DT the)(NN multiplier)(NN onion)))))# 
112443547	Bessera	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NP (JJ cormous)(NNS perennials))(PP (IN of)(NP (NNP Mexico)))))))# 
112443929	Blandfordia	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (JJ tuberous)(JJ Australian)(JJ perennial)(NNS herbs)))))# 
112444261	Bloomeria	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NP (JJ bulbous)(JJ perennial)(NNS herbs))(PP (IN of)(NP (NP (JJ southwestern)(NNP United)(NNPS States))(CC and)(NP (NNP Mexico))))))))# 
112455950	gloriosa	perennial	herb	 (S1 (NP (NP (DT a)(JJ perennial)(NN herb))(VP (VBG climbing)(PP (IN by)(NP (NP (NNS means))(PP (IN of)(NP (NP (NNS tendrils))(PP (IN at)(NP (NP (NN leaf)(NNS tips))(VP (AUXG having)(VP (VBN showy)(ADJP (JJ yellow)(PP (TO to)(NP (ADJP (JJ red)(CC or)(JJ p
112459048	Hyacinthoides	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NP (JJ perennial)(NNS bulbs))(PP (IN of)(NP (NP (JJ western)(NNP Europe))(CC and)(NP (NNP North)(NNP Africa))))))))# 
112462401	Urginea	liliaceous	plants	 (S1 (NP (NNP Mediterranean)(JJ liliaceous)(NNS plants)))# 
112464476	hellebore	perennial	herbs	 (S1 (NP (NP (JJ perennial)(NNS herbs))(PP (IN of)(S (NP (DT the)(NN lily)(NN family))(VP (AUXG having)(NP (JJ thick)(JJ toxic)(NNS rhizomes)))))))# 
112467811	Trilliaceae	small	family	 (S1 (NP (NP (JJ small)(NN family))(PP (IN of)(S (NP (NNS herbs))(VP (AUXG having)(NP (NP (NNS flowers))(PP (IN with)(NP (NP (CD 3)(NNS petals))(CC and)(NP (CD 3)(NNS sepals))))))))))# 
112475450	Taccaceae	small	family	 (S1 (NP (NP (JJ small)(NN family))(PP (IN of)(NP (JJ tropical)(NNS herbs)))))# 
112477583	cantala	Philippine	plant	 (S1 (NP (NP (JJ Philippine)(NN plant))(VP (VBG yielding)(NP (NP (DT a)(JJ hard)(NN fibre))(VP (VBN used)(PP (IN in)(S (VP (VBG making)(NP (JJ coarse)(NN twine))))))))))# 
112477583	maguey	Philippine	plant	 (S1 (NP (NP (JJ Philippine)(NN plant))(VP (VBG yielding)(NP (NP (DT a)(JJ hard)(NN fibre))(VP (VBN used)(PP (IN in)(S (VP (VBG making)(NP (JJ coarse)(NN twine))))))))))# 
112479821	Nolina	perennial	plants	 (S1 (NP (NP (JJ perennial)(NNS plants))(VP (VBG resembling)(NP (NN yucca)))))# 
112488454	bonduc	tropical	tree	 (S1 (NP (NP (JJ tropical)(NN tree))(PP (IN with)(NP (NP (JJ large)(JJ prickly)(NNS pods))(PP (IN of)(NP (NP (NNS seeds))(SBAR (WHNP (WDT that))(S (VP (VP (VBP resemble)(NP (NNS beans)))(CC and)(VP (AUX are)(VP (VBN used)(PP (IN for)(NP (NN jewelry)(CC an
112489268	brazilwood	tropical	tree	 (S1 (NP (NP (JJ tropical)(NN tree))(PP (IN with)(NP (JJ prickly)(NN trunk)))))# 
112489268	peachwood	tropical	tree	 (S1 (NP (NP (JJ tropical)(NN tree))(PP (IN with)(NP (JJ prickly)(NN trunk)))))# 
112489268	peach-wood	tropical	tree	 (S1 (NP (NP (JJ tropical)(NN tree))(PP (IN with)(NP (JJ prickly)(NN trunk)))))# 
112489524	brazilwood	heavy	wood	 (S1 (NP (NP (JJ heavy)(NN wood))(PP (IN of)(NP (JJ various)(NN brazilwood)(NNS trees)))))# 
112493426	algarroba	long	pod	 (S1 (NP (NP (JJ long)(NN pod))(VP (VBG containing)(NP (NP (JJ small)(NNS beans))(CC and)(NP (JJ sweetish)(JJ edible)(NN pulp))))))# 
112493426	carob	long	pod	 (S1 (NP (NP (JJ long)(NN pod))(VP (VBG containing)(NP (NP (JJ small)(NNS beans))(CC and)(NP (JJ sweetish)(JJ edible)(NN pulp))))))# 
112496735	Haematoxylon	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (ADJP (JJ tropical)(JJ American))(JJ spiny)(JJ bushy)(NNS shrubs)(CC or)(NNS trees)))))# 
112496735	Haematoxylum	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (ADJP (JJ tropical)(JJ American))(JJ spiny)(JJ bushy)(NNS shrubs)(CC or)(NNS trees)))))# 
112497492	Parkinsonia	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NN spiny)(NNS shrubs)(CC or)(JJ small)(NNS trees)))))# 
112498739	Poinciana	small	subgenus	 (S1 (NP (NP (JJ small)(NNS subgenus))(PP (IN of)(NP (JJ ornamental)(JJ tropical)(NNS shrubs)(CC or)(NNS trees)))))# 
112501035	Tamarindus	tropical	trees	 (S1 (NP (NP (ADJP (RB widely)(VBN cultivated))(JJ tropical)(NNS trees))(ADVP (RB originally)(PP (IN of)(NP (NNP Africa))))))# 
112515597	Cicer	Asiatic	herbs	 (S1 (NP (JJ Asiatic)(NNS herbs)))# 
112515597	Cicer	chickpea	plant	 (S1 (NP (JJ chickpea)(NN plant)))# 
112523141	kingwood	Brazilian	tree	 (S1 (NP (NP (JJ Brazilian)(NN tree))(VP (VBG yielding)(NP (DT a)(JJ handsome)(NN cabinet)(NN wood)))))# 
112523319	kingwood	violet-streaked	wood	 (S1 (NP (NP (JJ handsome)(JJ violet-streaked)(NN wood))(PP (IN of)(NP (DT the)(NN kingwood)(NN tree)))))# 
112531144	Geoffroea	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NP (NNS shrubs)(CC or)(JJ small)(NNS trees))(PP (IN of)(NP (ADJP (JJ tropical)(CC and)(JJ subtropical))(NNP America)))))))# 
112538603	Lathyrus	wild	pea	 (S1 (NP (JJ wild)(NN pea)))# 
112552309	esparcet	perennial	herb	 (S1 (NP (NP (JJ Eurasian)(JJ perennial)(NN herb))(VP (AUXG having)(NP (NP (JJ pale)(JJ pink)(NNS flowers))(CC and)(NP (JJ curved)(NNS pods))))))# 
112552309	sainfoin	perennial	herb	 (S1 (NP (NP (JJ Eurasian)(JJ perennial)(NN herb))(VP (AUXG having)(NP (NP (JJ pale)(JJ pink)(NNS flowers))(CC and)(NP (JJ curved)(NNS pods))))))# 
112552309	sanfoin	perennial	herb	 (S1 (NP (NP (JJ Eurasian)(JJ perennial)(NN herb))(VP (AUXG having)(NP (NP (JJ pale)(JJ pink)(NNS flowers))(CC and)(NP (JJ curved)(NNS pods))))))# 
112557438	haricot	French	variety	 (S1 (NP (NP (DT a)(JJ French)(NN variety))(PP (IN of)(NP (NP (JJ green)(NN bean)(NN plant))(VP (VBG bearing)(NP (JJ light-colored)(NNS beans)))))))# 
112560016	pea	leguminous	plant	 (S1 (NP (NP (DT a)(JJ leguminous)(NN plant))(PP (IN of)(NP (NP (DT the)(JJ genus)(NNP Pisum))(PP (IN with)(NP (NP (JJ small)(JJ white)(NNS flowers))(CC and)(NP (NP (ADJP (JJ long)(JJ green))(NNS pods))(VP (VBG containing)(NP (JJ edible)(JJ green)(NNS see
112584970	Attalea	feather	palms	 (S1 (NP (NP (VBN unarmed)(JJ feather)(NNS palms))(PP (IN of)(NP (ADJP (JJ central)(CC and)(JJ northern))(NNP South)(NNP America)))))# 
112586867	Caryota	fishtail	palms	 (S1 (NP (JJ fishtail)(NNS palms)))# 
112587366	Ceroxylon	wax	palms	 (S1 (NP (JJ wax)(NNS palms)))# 
112587686	Cocos	coconut	palms	 (S1 (NP (JJ coconut)(NNS palms)))# 
112588054	coir	coarse	fiber	 (S1 (NP (NP (JJ stiff)(JJ coarse)(NN fiber))(PP (IN from)(NP (NP (DT the)(JJ outer)(NN husk))(PP (IN of)(NP (DT a)(NN coconut)))))))# 
112590842	Euterpe	monocotyledonous	genus	 (S1 (NP (NP (DT a)(JJ monocotyledonous)(NN genus))(PP (IN of)(NP (NP (JJ graceful)(NN palm)(NNS trees))(PP (IN in)(NP (JJ tropical)(NNP America)))))))# 
112591897	Nipa	monotypic	genus	 (S1 (NP (NP (JJ monotypic)(NN genus))(PP (IN of)(NP (NP (NNS palms))(PP (IN of)(NP (NNP Australasia)))))))# 
112591897	Nypa	monotypic	genus	 (S1 (NP (NP (JJ monotypic)(NN genus))(PP (IN of)(NP (NP (NNS palms))(PP (IN of)(NP (NNP Australasia)))))))# 
112594165	phytelephas	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NNP South)(NNP American)(NN feather)(NNS palms)))))# 
112596525	Roystonea	monocotyledonous	genus	 (S1 (NP (NP (DT a)(JJ monocotyledonous)(NN genus))(PP (IN of)(NP (NNP West)(NNP Indian)(NN feather)(NNS palms)))))# 
112598629	Plantago	cosmopolitan	genus	 (S1 (NP (NP (JJ large)(JJ cosmopolitan)(NNS genus))(PP (IN of)(NP (RB mostly)(JJ small)(NNS herbs)))))# 
112607896	Tillandsia	large	genus	 (S1 (NP (NP (JJ large)(NNS genus))(PP (IN of)(NP (NP (ADJP (JJ epiphytic)(CC or)(JJ terrestrial))(JJ sparse-rooting)(JJ tropical)(NNS plants))(VP (ADVP (RB usually))(VBG forming)(NP (NP (JJ dense)(NNS clumps))(CC or)(NP (JJ pendant)(NNS masses))))))))# 
112612020	Alisma	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (ADJP (JJ aquatic)(CC or)(JJ semiaquatic))(NNS plants)))))# 
112613968	Limnobium	American	frogbit	 (S1 (NP (JJ American)(NN frogbit)))# 
112614962	Egeria	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (JJ dioecious)(JJ tropical)(JJ aquatic)(NNS plants)))))# 
112615986	Potamogeton	large	genus	 (S1 (NP (NP (DT a)(JJ large)(NN genus))(PP (IN of)(NP (NP (JJ aquatic)(NNS herbs))(VP (VBN found)(PP (IN in)(NP (JJ quiet)(NNS waters)))(PP (IN in)(NP (JJ temperate)(NNS regions))))))))# 
112617739	Zannichelliaceae	alternative	classification	 (S1 (NP (NP (JJ alternative)(NN classification))(PP (IN for)(NP (NP (DT some)(NNS genera))(VP (VBN included)(PP (IN in)(NP (NNP Potamogetonaceae))))))))# 
112618524	Zostera	small	genus	 (S1 (NP (NP (PRN (-LRB- -LRB-)(CC or)(PP (IN in)(NP (DT some)(NNS classifications)(NN family)))(NP (NNP Zosteraceae))(-RRB- -RRB-))(JJ small)(NN genus))(PP (IN of)(NP (ADJP (RB widely)(VBN distributed))(NN marine)(NNS plants)))))# 
112620031	Rosa	large	genus	 (S1 (NP (NP (JJ large)(NN genus))(PP (IN of)(S (VP (VB erect)(CC or)(VBG climbing)(NP (NP (JJ prickly)(NNS shrubs))(PP (VBG including)(NP (NNS roses)))))))))# 
112621836	brier	tangled	mass	 (S1 (NP (NP (JJ tangled)(NN mass))(PP (IN of)(NP (JJ prickly)(NNS plants)))))# 
112621836	brierpatch	tangled	mass	 (S1 (NP (NP (JJ tangled)(NN mass))(PP (IN of)(NP (JJ prickly)(NNS plants)))))# 
112624249	Chaenomeles	flowering	quince	 (S1 (NP (JJ flowering)(NN quince)))# 
112626030	Crataegus	thorn	apple	 (S1 (NP (JJ thorn)(NN apple)))# 
112631813	bennet	white-flowered	avens	 (S1 (NP (ADJP (JJ North)(JJ American))(JJ white-flowered)(NNS avens)))# 
112640607	apricot	Asian	tree	 (S1 (NP (NP (JJ Asian)(NN tree))(VP (AUXG having)(NP (NP (NNS clusters))(PP (IN of)(NP (NP (RB usually)(JJ white)(NNS blossoms))(CC and)(NP (JJ edible)(NN fruit)))))(S (VP (VBG resembling)(NP (DT the)(NN peach)))))))# 
112640839	mei	ornamental	tree	 (S1 (NP (NP (JJ Japanese)(JJ ornamental)(NN tree))(PP (IN with)(NP (NP (JJ fragrant)(ADJP (JJ white)(CC or)(JJ pink))(NNS blossoms))(CC and)(NP (JJ small)(JJ yellow)(NNS fruits))))))# 
112642600	gean	sweet	cherry	 (S1 (NP (NP (ADJP (JJ wild)(CC or)(JJ seedling))(JJ sweet)(NN cherry))(VP (VBN used)(PP (IN as)(NP (NN stock)))(PP (IN for)(NP (NN grafting))))))# 
112642600	mazzard	sweet	cherry	 (S1 (NP (NP (ADJP (JJ wild)(CC or)(JJ seedling))(JJ sweet)(NN cherry))(VP (VBN used)(PP (IN as)(NP (NN stock)))(PP (IN for)(NP (NN grafting))))))# 
112647787	hagberry	small	cherry	 (S1 (NP (NP (JJ small)(NN cherry))(VP (ADVP (RB much))(VBN liked)(PP (IN by)(NP (NNS birds))))))# 
112653056	Rubus	large	genus	 (S1 (NP (NP (JJ large)(NNS genus))(PP (IN of)(NP (NP (NNS brambles))(VP (VBG bearing)(NP (NNS berries)))))))# 
112655062	loganberry	bramble	native	 (S1 (NP (NP (JJ red-fruited)(JJ bramble)(NN native))(PP (PP (IN from)(NP (NNP Oregon)))(PP (TO to)(NP (NNP Baja)(NNP California))))))# 
112657082	salmonberry	white-flowered	raspberry	 (S1 (NP (NP (JJ white-flowered)(NN raspberry))(PP (IN of)(NP (NP (JJ western)(NNP North)(NNP America))(CC and)(NP (NP (JJ northern)(NNP Mexico))(PP (IN with)(NP (JJ thimble-shaped)(NN orange)(NNS berries))))))))# 
112657082	thimbleberry	white-flowered	raspberry	 (S1 (NP (NP (JJ white-flowered)(NN raspberry))(PP (IN of)(NP (NP (JJ western)(NNP North)(NNP America))(CC and)(NP (NP (JJ northern)(NNP Mexico))(PP (IN with)(NP (JJ thimble-shaped)(NN orange)(NNS berries))))))))# 
112659356	spiraea	rosaceous	plant	 (S1 (NP (NP (DT any)(JJ rosaceous)(NN plant))(PP (IN of)(NP (DT the)(JJ genus)(NNP Spiraea)))))# 
112659356	spirea	rosaceous	plant	 (S1 (NP (NP (DT any)(JJ rosaceous)(NN plant))(PP (IN of)(NP (DT the)(JJ genus)(NNP Spiraea)))))# 
112664710	cinchona	medicinal	bark	 (S1 (NP (NP (JJ medicinal)(NN bark))(PP (IN of)(NP (JJ cinchona)(NNS trees)))))# 
112666369	infant's-breath	Eurasian	herb	 (S1 (NP (NP (JJ Eurasian)(NN herb))(PP (IN with)(NP (NP (JJ ample)(NNS panicles))(PP (IN of)(NP (JJ small)(JJ white)(NNS flowers)))))))# 
112669157	Pinckneya	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NP (NNS shrubs)(CC or)(JJ small)(NNS trees))(PP (IN of)(NP (NP (JJ southeastern)(NNP United)(NNPS States))(CC and)(NP (JJ northern)(NNP South)(NNP America))))))))# 
112677427	Symphoricarpos	deciduous	shrubs	 (S1 (NP (NP (JJ deciduous)(NNS shrubs))(PP (IN of)(NP (NP (NNP North)(NNP America))(CC and)(NP (NNP Central)(NNP America))(CC and)(NP (NNP China))))))# 
112680125	Viburnum	wayfaring	tree	 (S1 (NP (JJ wayfaring)(NN tree)))# 
112692875	myrrh	aromatic	resin	 (S1 (NP (NP (JJ aromatic)(NN resin))(SBAR (WHNP (WDT that))(S (VP (AUX is)(VP (VP (VBN burned)(PP (IN as)(NP (NN incense))))(CC and)(VP (VBN used)(PP (IN in)(NP (NN perfume))))))))))# 
112693590	Callitrichaceae	aquatic	herbs	 (S1 (NP (JJ dicot)(JJ aquatic)(NNS herbs)))# 
112696492	arishth	bitter	bark	 (S1 (NP (NP (JJ bitter)(NN bark))(VP (VBN used)(PP (IN as)(NP (DT a)(NN tonic))))))# 
112696492	arishth	semi-evergreen	tree	 (S1 (NP (NP (JJ large)(JJ semi-evergreen)(NN tree))(PP (IN of)(NP (DT the)(NNP East)(NNP Indies)))))# 
112696492	margosa	bitter	bark	 (S1 (NP (NP (JJ bitter)(NN bark))(VP (VBN used)(PP (IN as)(NP (DT a)(NN tonic))))))# 
112696492	margosa	semi-evergreen	tree	 (S1 (NP (NP (JJ large)(JJ semi-evergreen)(NN tree))(PP (IN of)(NP (DT the)(NNP East)(NNP Indies)))))# 
112696492	neem	bitter	bark	 (S1 (NP (NP (JJ bitter)(NN bark))(VP (VBN used)(PP (IN as)(NP (DT a)(NN tonic))))))# 
112696492	neem	semi-evergreen	tree	 (S1 (NP (NP (JJ large)(JJ semi-evergreen)(NN tree))(PP (IN of)(NP (DT the)(NNP East)(NNP Indies)))))# 
112697360	Chloroxylon	deciduous	trees	 (S1 (NP (NP (JJ deciduous)(NNS trees))(PP (IN of)(NP (NP (NNP India))(CC and)(NP (NNP Sri)(NNP Lanka))))))# 
112698283	Flindersia	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (JJ Australian)(NN timber)(NNS trees)))))# 
112708520	orangewood	fine-grained	wood	 (S1 (NP (NP (JJ fine-grained)(NN wood))(PP (IN of)(NP (DT an)(NN orange)(NN tree)))))# 
112708941	bergamot	small	tree	 (S1 (NP (NP (JJ small)(NN tree))(PP (IN with)(NP (NP (JJ pear-shaped)(NN fruit))(SBAR (WHNP (WP whose)(NN oil))(S (VP (AUX is)(VP (VBN used)(PP (IN in)(NP (NN perfumery)))))))))))# 
112709688	grapefruit	citrus	tree	 (S1 (NP (NP (JJ citrus)(NN tree))(VP (VBG bearing)(NP (NP (JJ large)(JJ round)(JJ edible)(NN fruit))(VP (AUXG having)(NP (DT a)(JJ thick)(JJ yellow)(NN rind)(CC and)(NN juicy))(PP (RB somewhat)(NP (NN acid)(NN pulp))))))))# 
112717524	Irvingia	wild	mango	 (S1 (NP (JJ wild)(NN mango)))# 
112717644	dika	African	tree	 (S1 (NP (NP (JJ African)(NN tree))(PP (IN with)(NP (JJ edible)(JJ yellow)(NN fruit)(VBG resembling)(NNS mangos)))))# 
112721864	Guaiacum	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NP (JJ evergreen)(NX (NX (JJ resinous)(NNS trees))(CC or)(NX (NNS shrubs))))(PP (IN of)(NP (ADJP (JJ warm)(CC and)(JJ tropical))(NNP America)))))))# 
112722768	guaiacum	medicinal	resin	 (S1 (NP (NP (JJ medicinal)(NN resin))(PP (IN from)(NP (DT the)(JJ lignum)(NN vitae)(NN tree)))))# 
112722884	Larrea	evergreen	shrubs	 (S1 (NP (JJ xerophytic)(JJ evergreen)(NNS shrubs)))# 
112735009	Santalum	parasitic	trees	 (S1 (NP (NP (JJ parasitic)(NNS trees))(PP (IN of)(NP (NNP Indonesia)(CC and)(NNP Malaysia)))))# 
112736064	Comandra	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (ADJP (RB chiefly)(NNP North)(NNP American)(JJ parasitic))(NNS plants)))))# 
112736455	Eucarya	quandong	trees	 (S1 (NP (JJ quandong)(NNS trees)))# 
112736455	Fusanus	quandong	trees	 (S1 (NP (JJ quandong)(NNS trees)))# 
112736840	Pyrularia	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (ADJP (RB chiefly)(JJ Asiatic))(JJ parasitic)(NNS shrubs)))))# 
112739332	mistletoe	traditional	mistletoe	 (S1 (NP (NP (DT the)(JJ traditional)(NN mistletoe))(PP (IN of)(NP (NNP Christmas)))))# 
112739801	mistletoe	American	plants	 (S1 (NP (NP (JJ American)(NNS plants))(VP (ADVP (RB closely))(VBG resembling)(NP (NNP Old)(NNP World)(NNP mistletoe)))))# 
112742878	heartseed	herbaceous	vine	 (S1 (NP (NP (JJ herbaceous)(NN vine))(PP (IN of)(NP (NP (JJ tropical)(NNP America))(CC and)(NP (NNP Africa))))))# 
112749679	wahoo	deciduous	shrub	 (S1 (NP (NP (JJ deciduous)(NN shrub))(VP (AUXG having)(NP (JJ purple)(NNS capsules))(S (VP (VBG enclosing)(NP (JJ scarlet)(NNS seeds)))))))# 
112751402	Empetraceae	heathlike	shrubs	 (S1 (NP (JJ heathlike)(NNS shrubs)))# 
112757303	bearberry	deciduous	shrub	 (S1 (NP (NP (JJ deciduous)(NN shrub))(PP (IN of)(NP (ADJP (JJ southeastern)(CC and)(JJ central))(NNP United)(NNPS States)))))# 
112757303	winterberry	deciduous	shrub	 (S1 (NP (NP (JJ deciduous)(NN shrub))(PP (IN of)(NP (ADJP (JJ southeastern)(CC and)(JJ central))(NNP United)(NNPS States)))))# 
112765679	Spondias	tropical	trees	 (S1 (NP (NP (JJ tropical)(NNS trees))(VP (AUXG having)(VP (VBN one-seeded)(NP (NN fruit))))))# 
112771085	marblewood	marbled	wood	 (S1 (NP (JJ hard)(JJ marbled)(NN wood)))# 
112771085	marble-wood	marbled	wood	 (S1 (NP (JJ hard)(JJ marbled)(NN wood)))# 
112773142	chittamwood	deciduous	tree	 (S1 (NP (NP (JJ deciduous)(NN tree))(PP (IN of)(NP (NP (JJ southeastern)(NNP United)(NNPS States))(CC and)(NP (NNP Mexico))))))# 
112773142	chittimwood	deciduous	tree	 (S1 (NP (NP (JJ deciduous)(NN tree))(PP (IN of)(NP (NP (JJ southeastern)(NNP United)(NNPS States))(CC and)(NP (NNP Mexico))))))# 
112773142	shittimwood	deciduous	tree	 (S1 (NP (NP (JJ deciduous)(NN tree))(PP (IN of)(NP (NP (JJ southeastern)(NNP United)(NNPS States))(CC and)(NP (NNP Mexico))))))# 
112779233	Sarraceniaceae	insectivorous	plants	 (S1 (NP (JJ insectivorous)(NNS plants)))# 
112787007	Cunoniaceae	southern	hemisphere	 (S1 (NP (RB mostly)(JJ southern)(NN hemisphere)))# 
112797693	Francoa	evergreen	herbs	 (S1 (NP (NP (JJ perennial)(JJ evergreen)(NNS herbs))(PP (IN with)(NP (ADJP (JJ white)(CC or)(JJ pink))(NNS flowers)))))# 
112799580	Lithophragma	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NP (JJ perennial)(NNS herbs))(PP (IN of)(NP (DT the)(JJ western)(NNP North)(NNP America)))))))# 
112804352	youth-on-age	perennial	herb	 (S1 (NP (NP (JJ vigorous)(JJ perennial)(NN herb))(PP (IN with)(NP (NP (NNS flowers))(PP (IN in)(VP (VP (VB erect)(NP (NNS racemes)))(CC and)(VP (AUXG having)(S (NP (JJ young)(NNS plants))(VP (VB develop)(PP (IN at)(NP (NP (DT the)(NN junction))(PP (IN of
112810595	phlox	polemoniaceous	plant	 (S1 (NP (NP (DT any)(JJ polemoniaceous)(NN plant))(PP (IN of)(NP (DT the)(JJ genus)(NNPS Phlox)))))# 
112816359	Borago	perennial	herbs	 (S1 (NP (NP (JJ perennial)(NNS herbs))(PP (IN of)(NP (DT the)(NNP Mediterranean)(NN region)))))# 
112822115	forget-me-not	perennial	herb	 (S1 (NP (NP (JJ small)(JJ perennial)(NN herb))(VP (AUXG having)(NP (JJ bright)(ADJP (JJ blue)(CC or)(JJ white))(NNS flowers)))))# 
112822769	comfrey	perennial	herbs	 (S1 (NP (NP (JJ perennial)(NNS herbs))(PP (IN of)(NP (NNP Europe)(CC and)(NNP Iran)))))# 
112822769	cumfrey	perennial	herbs	 (S1 (NP (NP (JJ perennial)(NNS herbs))(PP (IN of)(NP (NNP Europe)(CC and)(NNP Iran)))))# 
112823164	Convolvulaceae	sweet	potato	 (S1 (NP (JJ sweet)(NN potato)))# 
112829099	Gesneriaceae	large	family	 (S1 (NP (NP (JJ large)(NN family))(PP (IN of)(NP (NP (JJ tropical)(NNS herbs))(CC or)(NP (NNS shrubs)(CC or)(NNS lianas))))))# 
112834938	shawny	perennial	herb	 (S1 (NP (NP (JJ showy)(JJ perennial)(NN herb))(PP (IN with)(NP (JJ white)(NNS flowers)))))# 
112835578	Eriodictyon	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NP (JJ evergreen)(NNS shrubs))(PP (IN of)(NP (NP (JJ southwestern)(NNP United)(NNPS States))(CC and)(NP (NNP Mexico))))))))# 
112838027	Labiatae	large	family	 (S1 (NP (NP (DT a)(JJ large)(NN family))(PP (IN of)(S (NP (JJ aromatic)(NNS herbs)(CC and)(NNS shrubs))(VP (AUXG having)(S (NP (NNS flowers))(VP (VBG resembling)(NP (NP (NP (DT the)(NNS lips))(PP (IN of)(NP (DT a)(NN mouth))))(CC and)(NP (NP (JJ four-lob
112838027	Lamiaceae	large	family	 (S1 (NP (NP (DT a)(JJ large)(NN family))(PP (IN of)(S (NP (JJ aromatic)(NNS herbs)(CC and)(NNS shrubs))(VP (AUXG having)(S (NP (NNS flowers))(VP (VBG resembling)(NP (NP (NP (DT the)(NNS lips))(PP (IN of)(NP (DT a)(NN mouth))))(CC and)(NP (NP (JJ four-lob
112839839	Agastache	giant	hyssop	 (S1 (NP (JJ giant)(NN hyssop)))#(S1 (NP (JJ Mexican)(NN hyssop)))# 
112845732	Conradina	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NP (JJ low)(JJ aromatic)(NNS shrubs))(PP (IN of)(NP (JJ southeastern)(NNP United)(NNPS States)))))))# 
112848499	hyssop	European	mint	 (S1 (NP (NP (DT a)(JJ European)(NN mint))(PP (PP (IN with)(NP (NP (ADJP (JJ aromatic)(CC and)(JJ pungent))(NNS leaves))(VP (VBN used)(PP (IN in)(NP (NN perfumery))))))(CC and)(PP (IN as)(NP (NP (DT a)(NN seasoning))(PP (IN in)(NP (NN cookery))))))))# 
112850718	Leonotis	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NP (JJ tropical)(NNS herbs))(CC and)(NP (NP (NNS subshrubs))(PP (IN of)(NP (NNP South)(NNP Africa))))))))# 
112852049	Lycopus	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NP (NNS herbs))(PP (IN of)(NP (DT the)(NN mint)(NN family)))))))# 
112855494	water-mint	European	mint	 (S1 (NP (NP (DT a)(JJ European)(NN mint))(SBAR (WHNP (WDT that))(S (VP (VBZ thrives)(PP (IN in)(NP (JJ wet)(NNS places))))))))# 
112857594	Molucella	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NP (JJ aromatic)(NNS herbs))(PP (IN of)(NP (NNP Mediterranean)(NNS regions)))))))# 
112858871	beebalm	perennial	herb	 (S1 (NP (NP (JJ perennial)(NN herb))(PP (IN of)(NP (NNP North)(NNP America)))))# 
112860842	Perilla	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (JJ Asiatic)(NNS herbs)))))# 
112863026	Prunella	small	genus	 (S1 (NP (NP (JJ small)(NNS genus))(PP (IN of)(NP (NP (ADJP (JJ perennial)(RB mostly)(S (NP (NNP Eurasian))(VP (AUXG having)(NP (NN terminal)))))(NNS spikes))(PP (IN of)(NP (JJ small)(ADJP (JJ purplish)(CC or)(JJ white))(NNS flowers)))))))# 
112864545	sage	cosmopolitan	herb	 (S1 (NP (DT a)(JJ cosmopolitan)(NN herb)))# 
112864545	salvia	cosmopolitan	herb	 (S1 (NP (DT a)(JJ cosmopolitan)(NN herb)))# 
112866162	clary	aromatic	herb	 (S1 (NP (NP (JJ aromatic)(NN herb))(PP (IN of)(NP (JJ southern)(NNP Europe)))))# 
112868634	Stachys	tropical	Australasia	 (S1 (NP (JJ tropical)(NNP Australasia)))# 
